Acipenser_ruthenus_NC_048331.1_prot_XP_033864272.1_19411	36381c6e521f542fa89ca44723cf1d18	753	MobiDBLite	mobidb-lite	consensus disorder prediction	464	481	-	T	25-11-2020
Acipenser_ruthenus_NC_048331.1_prot_XP_033864272.1_19411	36381c6e521f542fa89ca44723cf1d18	753	SUPERFAMILY	SSF46934	UBA-like	267	338	1.11E-12	T	25-11-2020	IPR009060	UBA-like superfamily	GO:0005515
Acipenser_ruthenus_NC_048331.1_prot_XP_033864272.1_19411	36381c6e521f542fa89ca44723cf1d18	753	MobiDBLite	mobidb-lite	consensus disorder prediction	402	499	-	T	25-11-2020
Acipenser_ruthenus_NC_048331.1_prot_XP_033864272.1_19411	36381c6e521f542fa89ca44723cf1d18	753	CDD	cd14282	UBA_TDRD3	288	326	2.07417E-18	T	25-11-2020	IPR041915	Tudor domain-containing protein 3, UBA domain	
Acipenser_ruthenus_NC_048331.1_prot_XP_033864272.1_19411	36381c6e521f542fa89ca44723cf1d18	753	MobiDBLite	mobidb-lite	consensus disorder prediction	482	499	-	T	25-11-2020
Acipenser_ruthenus_NC_048331.1_prot_XP_033864272.1_19411	36381c6e521f542fa89ca44723cf1d18	753	SMART	SM01161	DUF1767_2	5	87	3.5E-29	T	25-11-2020	IPR033472	RecQ mediated genome instability protein, DUF1767	
Acipenser_ruthenus_NC_048331.1_prot_XP_033864272.1_19411	36381c6e521f542fa89ca44723cf1d18	753	MobiDBLite	mobidb-lite	consensus disorder prediction	590	636	-	T	25-11-2020
Acipenser_ruthenus_NC_048331.1_prot_XP_033864272.1_19411	36381c6e521f542fa89ca44723cf1d18	753	Gene3D	G3DSA:2.40.50.770	-	82	170	7.1E-29	T	25-11-2020	IPR042470	RecQ mediated genome instability protein, N-terminal, subdomain 2	
Acipenser_ruthenus_NC_048331.1_prot_XP_033864272.1_19411	36381c6e521f542fa89ca44723cf1d18	753	PANTHER	PTHR13681:SF24	TUDOR DOMAIN-CONTAINING PROTEIN 3	8	752	4.6E-134	T	25-11-2020
Acipenser_ruthenus_NC_048331.1_prot_XP_033864272.1_19411	36381c6e521f542fa89ca44723cf1d18	753	Pfam	PF00627	UBA/TS-N domain	289	324	1.7E-7	T	25-11-2020	IPR015940	Ubiquitin-associated domain	
Acipenser_ruthenus_NC_048331.1_prot_XP_033864272.1_19411	36381c6e521f542fa89ca44723cf1d18	753	ProSiteProfiles	PS50030	Ubiquitin-associated domain (UBA) profile.	287	327	15.68	T	25-11-2020	IPR015940	Ubiquitin-associated domain	
Acipenser_ruthenus_NC_048331.1_prot_XP_033864272.1_19411	36381c6e521f542fa89ca44723cf1d18	753	SUPERFAMILY	SSF63748	Tudor/PWWP/MBT	657	711	9.03E-16	T	25-11-2020
Acipenser_ruthenus_NC_048331.1_prot_XP_033864272.1_19411	36381c6e521f542fa89ca44723cf1d18	753	SMART	SM00333	TUDOR_7	656	715	2.5E-10	T	25-11-2020	IPR002999	Tudor domain	
Acipenser_ruthenus_NC_048331.1_prot_XP_033864272.1_19411	36381c6e521f542fa89ca44723cf1d18	753	Gene3D	G3DSA:1.10.8.10	DNA helicase RuvA subunit	257	339	3.9E-11	T	25-11-2020
Acipenser_ruthenus_NC_048331.1_prot_XP_033864272.1_19411	36381c6e521f542fa89ca44723cf1d18	753	PANTHER	PTHR13681	-	8	752	4.6E-134	T	25-11-2020
Acipenser_ruthenus_NC_048331.1_prot_XP_033864272.1_19411	36381c6e521f542fa89ca44723cf1d18	753	CDD	cd04508	TUDOR	661	709	2.01081E-15	T	25-11-2020
