Aplysia_californica_NW_004798775.1_prot_XP_012946235.1_25887	4a3265b509fd8b50fea64eaaeca5d827	607	MobiDBLite	mobidb-lite	consensus disorder prediction	144	172	-	T	28-11-2020
Aplysia_californica_NW_004798775.1_prot_XP_012946235.1_25887	4a3265b509fd8b50fea64eaaeca5d827	607	MobiDBLite	mobidb-lite	consensus disorder prediction	223	239	-	T	28-11-2020
Aplysia_californica_NW_004798775.1_prot_XP_012946235.1_25887	4a3265b509fd8b50fea64eaaeca5d827	607	MobiDBLite	mobidb-lite	consensus disorder prediction	285	301	-	T	28-11-2020
Aplysia_californica_NW_004798775.1_prot_XP_012946235.1_25887	4a3265b509fd8b50fea64eaaeca5d827	607	Gene3D	G3DSA:2.40.50.90	-	422	604	2.0E-10	T	28-11-2020	IPR035437	SNase-like, OB-fold superfamily	
Aplysia_californica_NW_004798775.1_prot_XP_012946235.1_25887	4a3265b509fd8b50fea64eaaeca5d827	607	MobiDBLite	mobidb-lite	consensus disorder prediction	206	222	-	T	28-11-2020
Aplysia_californica_NW_004798775.1_prot_XP_012946235.1_25887	4a3265b509fd8b50fea64eaaeca5d827	607	Pfam	PF00567	Tudor domain	418	519	3.2E-5	T	28-11-2020	IPR002999	Tudor domain	
Aplysia_californica_NW_004798775.1_prot_XP_012946235.1_25887	4a3265b509fd8b50fea64eaaeca5d827	607	Gene3D	G3DSA:2.30.30.140	-	450	508	2.0E-10	T	28-11-2020
Aplysia_californica_NW_004798775.1_prot_XP_012946235.1_25887	4a3265b509fd8b50fea64eaaeca5d827	607	MobiDBLite	mobidb-lite	consensus disorder prediction	206	269	-	T	28-11-2020
Aplysia_californica_NW_004798775.1_prot_XP_012946235.1_25887	4a3265b509fd8b50fea64eaaeca5d827	607	MobiDBLite	mobidb-lite	consensus disorder prediction	285	309	-	T	28-11-2020
Aplysia_californica_NW_004798775.1_prot_XP_012946235.1_25887	4a3265b509fd8b50fea64eaaeca5d827	607	MobiDBLite	mobidb-lite	consensus disorder prediction	144	190	-	T	28-11-2020
Aplysia_californica_NW_004798775.1_prot_XP_012946235.1_25887	4a3265b509fd8b50fea64eaaeca5d827	607	MobiDBLite	mobidb-lite	consensus disorder prediction	240	269	-	T	28-11-2020
Aplysia_californica_NW_004797289.1_prot_XP_012942127.1_1886	93219c3d87f6fc448bc83369b595d17a	487	MobiDBLite	mobidb-lite	consensus disorder prediction	231	307	-	T	28-11-2020
Aplysia_californica_NW_004797289.1_prot_XP_012942127.1_1886	93219c3d87f6fc448bc83369b595d17a	487	MobiDBLite	mobidb-lite	consensus disorder prediction	280	295	-	T	28-11-2020
Aplysia_californica_NW_004797289.1_prot_XP_012942127.1_1886	93219c3d87f6fc448bc83369b595d17a	487	MobiDBLite	mobidb-lite	consensus disorder prediction	322	361	-	T	28-11-2020
Aplysia_californica_NW_004797289.1_prot_XP_012942127.1_1886	93219c3d87f6fc448bc83369b595d17a	487	MobiDBLite	mobidb-lite	consensus disorder prediction	41	68	-	T	28-11-2020
Aplysia_californica_NW_004797289.1_prot_XP_012942127.1_1886	93219c3d87f6fc448bc83369b595d17a	487	MobiDBLite	mobidb-lite	consensus disorder prediction	245	269	-	T	28-11-2020
Aplysia_californica_NW_004797289.1_prot_XP_012942127.1_1886	93219c3d87f6fc448bc83369b595d17a	487	MobiDBLite	mobidb-lite	consensus disorder prediction	144	170	-	T	28-11-2020
Aplysia_californica_NW_004797289.1_prot_XP_012942127.1_1886	93219c3d87f6fc448bc83369b595d17a	487	MobiDBLite	mobidb-lite	consensus disorder prediction	144	218	-	T	28-11-2020
Aplysia_californica_NW_004797289.1_prot_XP_012942127.1_1886	93219c3d87f6fc448bc83369b595d17a	487	Pfam	PF00567	Tudor domain	410	476	9.8E-5	T	28-11-2020	IPR002999	Tudor domain	
Aplysia_californica_NW_004797289.1_prot_XP_012942127.1_1886	93219c3d87f6fc448bc83369b595d17a	487	MobiDBLite	mobidb-lite	consensus disorder prediction	179	218	-	T	28-11-2020
Aplysia_californica_NW_004797416.1_prot_XP_012937257.1_8833	e5186485212896532f1620af98b59a40	452	MobiDBLite	mobidb-lite	consensus disorder prediction	223	239	-	T	28-11-2020
Aplysia_californica_NW_004797416.1_prot_XP_012937257.1_8833	e5186485212896532f1620af98b59a40	452	MobiDBLite	mobidb-lite	consensus disorder prediction	1	18	-	T	28-11-2020
Aplysia_californica_NW_004797416.1_prot_XP_012937257.1_8833	e5186485212896532f1620af98b59a40	452	MobiDBLite	mobidb-lite	consensus disorder prediction	1	49	-	T	28-11-2020
Aplysia_californica_NW_004797416.1_prot_XP_012937257.1_8833	e5186485212896532f1620af98b59a40	452	MobiDBLite	mobidb-lite	consensus disorder prediction	286	301	-	T	28-11-2020
Aplysia_californica_NW_004797416.1_prot_XP_012937257.1_8833	e5186485212896532f1620af98b59a40	452	MobiDBLite	mobidb-lite	consensus disorder prediction	206	222	-	T	28-11-2020
Aplysia_californica_NW_004797416.1_prot_XP_012937257.1_8833	e5186485212896532f1620af98b59a40	452	MobiDBLite	mobidb-lite	consensus disorder prediction	206	269	-	T	28-11-2020
Aplysia_californica_NW_004797416.1_prot_XP_012937257.1_8833	e5186485212896532f1620af98b59a40	452	MobiDBLite	mobidb-lite	consensus disorder prediction	19	33	-	T	28-11-2020
Aplysia_californica_NW_004797416.1_prot_XP_012937257.1_8833	e5186485212896532f1620af98b59a40	452	MobiDBLite	mobidb-lite	consensus disorder prediction	142	172	-	T	28-11-2020
Aplysia_californica_NW_004797416.1_prot_XP_012937257.1_8833	e5186485212896532f1620af98b59a40	452	MobiDBLite	mobidb-lite	consensus disorder prediction	286	309	-	T	28-11-2020
Aplysia_californica_NW_004797416.1_prot_XP_012937257.1_8833	e5186485212896532f1620af98b59a40	452	MobiDBLite	mobidb-lite	consensus disorder prediction	142	183	-	T	28-11-2020
Aplysia_californica_NW_004797416.1_prot_XP_012937257.1_8833	e5186485212896532f1620af98b59a40	452	MobiDBLite	mobidb-lite	consensus disorder prediction	240	269	-	T	28-11-2020
Aplysia_californica_NW_004797289.1_prot_XP_012942160.1_1888	63c9f9bf50facd8d0fbf4fc5e31a850e	129	Gene3D	G3DSA:2.40.50.90	-	2	128	9.4E-13	T	28-11-2020	IPR035437	SNase-like, OB-fold superfamily	
Aplysia_californica_NW_004797289.1_prot_XP_035827673.1_1889	2835d09940370739f12c6b3ab03b73e8	459	MobiDBLite	mobidb-lite	consensus disorder prediction	231	274	-	T	28-11-2020
Aplysia_californica_NW_004797289.1_prot_XP_035827673.1_1889	2835d09940370739f12c6b3ab03b73e8	459	MobiDBLite	mobidb-lite	consensus disorder prediction	241	274	-	T	28-11-2020
Aplysia_californica_NW_004797289.1_prot_XP_035827673.1_1889	2835d09940370739f12c6b3ab03b73e8	459	MobiDBLite	mobidb-lite	consensus disorder prediction	180	218	-	T	28-11-2020
Aplysia_californica_NW_004797289.1_prot_XP_035827673.1_1889	2835d09940370739f12c6b3ab03b73e8	459	MobiDBLite	mobidb-lite	consensus disorder prediction	21	90	-	T	28-11-2020
Aplysia_californica_NW_004797289.1_prot_XP_035827673.1_1889	2835d09940370739f12c6b3ab03b73e8	459	MobiDBLite	mobidb-lite	consensus disorder prediction	287	311	-	T	28-11-2020
Aplysia_californica_NW_004797289.1_prot_XP_035827673.1_1889	2835d09940370739f12c6b3ab03b73e8	459	MobiDBLite	mobidb-lite	consensus disorder prediction	144	218	-	T	28-11-2020
Aplysia_californica_NW_004797289.1_prot_XP_035827673.1_1889	2835d09940370739f12c6b3ab03b73e8	459	MobiDBLite	mobidb-lite	consensus disorder prediction	67	84	-	T	28-11-2020
Aplysia_californica_NW_004797289.1_prot_XP_035827673.1_1889	2835d09940370739f12c6b3ab03b73e8	459	MobiDBLite	mobidb-lite	consensus disorder prediction	328	366	-	T	28-11-2020
Aplysia_californica_NW_004797289.1_prot_XP_035827673.1_1889	2835d09940370739f12c6b3ab03b73e8	459	MobiDBLite	mobidb-lite	consensus disorder prediction	144	169	-	T	28-11-2020
Aplysia_californica_NW_004799314.1_prot_XP_012946533.1_26367	9c39a6f80df6b30c2b8f8f4721465342	334	MobiDBLite	mobidb-lite	consensus disorder prediction	81	111	-	T	28-11-2020
Aplysia_californica_NW_004799314.1_prot_XP_012946533.1_26367	9c39a6f80df6b30c2b8f8f4721465342	334	SMART	SM00333	TUDOR_7	175	230	6.3E-8	T	28-11-2020	IPR002999	Tudor domain	
Aplysia_californica_NW_004799314.1_prot_XP_012946533.1_26367	9c39a6f80df6b30c2b8f8f4721465342	334	Gene3D	G3DSA:2.30.30.140	-	152	234	2.7E-17	T	28-11-2020
Aplysia_californica_NW_004799314.1_prot_XP_012946533.1_26367	9c39a6f80df6b30c2b8f8f4721465342	334	Pfam	PF00567	Tudor domain	130	244	6.4E-16	T	28-11-2020	IPR002999	Tudor domain	
Aplysia_californica_NW_004799314.1_prot_XP_012946533.1_26367	9c39a6f80df6b30c2b8f8f4721465342	334	PANTHER	PTHR22948:SF29	FI20010P1-RELATED	130	295	5.7E-18	T	28-11-2020
Aplysia_californica_NW_004799314.1_prot_XP_012946533.1_26367	9c39a6f80df6b30c2b8f8f4721465342	334	PANTHER	PTHR22948	TUDOR DOMAIN CONTAINING PROTEIN	130	295	5.7E-18	T	28-11-2020
Aplysia_californica_NW_004799314.1_prot_XP_012946533.1_26367	9c39a6f80df6b30c2b8f8f4721465342	334	CDD	cd04508	TUDOR	180	224	4.18263E-9	T	28-11-2020
Aplysia_californica_NW_004799314.1_prot_XP_012946533.1_26367	9c39a6f80df6b30c2b8f8f4721465342	334	Gene3D	G3DSA:2.40.50.790	-	140	289	2.7E-17	T	28-11-2020
Aplysia_californica_NW_004799314.1_prot_XP_012946533.1_26367	9c39a6f80df6b30c2b8f8f4721465342	334	MobiDBLite	mobidb-lite	consensus disorder prediction	23	48	-	T	28-11-2020
Aplysia_californica_NW_004799314.1_prot_XP_012946533.1_26367	9c39a6f80df6b30c2b8f8f4721465342	334	SUPERFAMILY	SSF63748	Tudor/PWWP/MBT	165	243	4.06E-13	T	28-11-2020
Aplysia_californica_NW_004799314.1_prot_XP_012946533.1_26367	9c39a6f80df6b30c2b8f8f4721465342	334	ProSiteProfiles	PS50304	Tudor domain profile.	174	232	12.215	T	28-11-2020	IPR002999	Tudor domain	
Aplysia_californica_NW_004799330.1_prot_XP_012946536.1_26374	843ea465d45f7fbbc793de0858641061	163	MobiDBLite	mobidb-lite	consensus disorder prediction	60	92	-	T	28-11-2020
Aplysia_californica_NW_004799330.1_prot_XP_012946536.1_26374	843ea465d45f7fbbc793de0858641061	163	MobiDBLite	mobidb-lite	consensus disorder prediction	60	163	-	T	28-11-2020
Aplysia_californica_NW_004799330.1_prot_XP_012946536.1_26374	843ea465d45f7fbbc793de0858641061	163	MobiDBLite	mobidb-lite	consensus disorder prediction	100	163	-	T	28-11-2020
Aplysia_californica_NW_004799330.1_prot_XP_012946537.1_26375	4ec8105c4fb1cce2dde0b8cf5d92224e	342	Gene3D	G3DSA:2.30.30.140	-	179	246	2.6E-18	T	28-11-2020
