Acipenser_ruthenus_NC_048325.1_prot_XP_033855613.1_7870	4a5d3ffa686cc130ab77ba8398055faa	131	PANTHER	PTHR12302:SF6	SERINE/THREONINE-PROTEIN KINASE 31	2	128	1.9E-51	T	25-11-2020
Acipenser_ruthenus_NC_048325.1_prot_XP_033855613.1_7870	4a5d3ffa686cc130ab77ba8398055faa	131	PANTHER	PTHR12302	EBNA2 BINDING PROTEIN P100	2	128	1.9E-51	T	25-11-2020
Acipenser_ruthenus_NC_048325.1_prot_XP_033855614.2_7871	114fa0bd6235e5783bb74ee1ee828def	266	ProSiteProfiles	PS50011	Protein kinase domain profile.	1	238	16.443	T	25-11-2020	IPR000719	Protein kinase domain	GO:0004672|GO:0005524|GO:0006468
Acipenser_ruthenus_NC_048325.1_prot_XP_033855614.2_7871	114fa0bd6235e5783bb74ee1ee828def	266	PANTHER	PTHR12302:SF6	SERINE/THREONINE-PROTEIN KINASE 31	1	249	8.8E-98	T	25-11-2020
Acipenser_ruthenus_NC_048325.1_prot_XP_033855614.2_7871	114fa0bd6235e5783bb74ee1ee828def	266	Pfam	PF00069	Protein kinase domain	70	195	5.7E-18	T	25-11-2020	IPR000719	Protein kinase domain	GO:0004672|GO:0005524|GO:0006468
Acipenser_ruthenus_NC_048325.1_prot_XP_033855614.2_7871	114fa0bd6235e5783bb74ee1ee828def	266	CDD	cd00180	PKc	58	234	2.17553E-20	T	25-11-2020
Acipenser_ruthenus_NC_048325.1_prot_XP_033855614.2_7871	114fa0bd6235e5783bb74ee1ee828def	266	Gene3D	G3DSA:1.10.510.10	Transferase(Phosphotransferase) domain 1	69	265	9.8E-25	T	25-11-2020
Acipenser_ruthenus_NC_048325.1_prot_XP_033855614.2_7871	114fa0bd6235e5783bb74ee1ee828def	266	SMART	SM00220	serkin_6	15	238	8.1E-6	T	25-11-2020	IPR000719	Protein kinase domain	GO:0004672|GO:0005524|GO:0006468
Acipenser_ruthenus_NC_048325.1_prot_XP_033855614.2_7871	114fa0bd6235e5783bb74ee1ee828def	266	SUPERFAMILY	SSF56112	Protein kinase-like (PK-like)	15	241	3.96E-26	T	25-11-2020	IPR011009	Protein kinase-like domain superfamily	
Acipenser_ruthenus_NC_048325.1_prot_XP_033855614.2_7871	114fa0bd6235e5783bb74ee1ee828def	266	PANTHER	PTHR12302	EBNA2 BINDING PROTEIN P100	1	249	8.8E-98	T	25-11-2020
Acropora_digitifera_NW_015441254.1_prot_XP_015764044.1_15216	f1d68d001cfd18903b317d7b3f5ee88a	862	PANTHER	PTHR12302	EBNA2 BINDING PROTEIN P100	33	215	1.3E-61	T	25-11-2020
Acropora_digitifera_NW_015441254.1_prot_XP_015764044.1_15216	f1d68d001cfd18903b317d7b3f5ee88a	862	CDD	cd04508	TUDOR	82	124	8.88798E-13	T	25-11-2020
Acropora_digitifera_NW_015441254.1_prot_XP_015764044.1_15216	f1d68d001cfd18903b317d7b3f5ee88a	862	PANTHER	PTHR12302:SF6	SERINE/THREONINE-PROTEIN KINASE 31	33	215	1.3E-61	T	25-11-2020
Acropora_digitifera_NW_015441254.1_prot_XP_015764044.1_15216	f1d68d001cfd18903b317d7b3f5ee88a	862	SMART	SM00333	TUDOR_7	77	135	1.5E-7	T	25-11-2020	IPR002999	Tudor domain	
Acropora_digitifera_NW_015441254.1_prot_XP_015764044.1_15216	f1d68d001cfd18903b317d7b3f5ee88a	862	PANTHER	PTHR12302	EBNA2 BINDING PROTEIN P100	233	662	1.3E-61	T	25-11-2020
Acropora_digitifera_NW_015441254.1_prot_XP_015764044.1_15216	f1d68d001cfd18903b317d7b3f5ee88a	862	Pfam	PF00567	Tudor domain	32	148	1.2E-22	T	25-11-2020	IPR002999	Tudor domain	
Acropora_digitifera_NW_015441254.1_prot_XP_015764044.1_15216	f1d68d001cfd18903b317d7b3f5ee88a	862	SUPERFAMILY	SSF56112	Protein kinase-like (PK-like)	690	796	1.83E-9	T	25-11-2020	IPR011009	Protein kinase-like domain superfamily	
Acropora_digitifera_NW_015441254.1_prot_XP_015764044.1_15216	f1d68d001cfd18903b317d7b3f5ee88a	862	Gene3D	G3DSA:2.40.50.90	-	34	211	1.0E-25	T	25-11-2020	IPR035437	SNase-like, OB-fold superfamily	
Acropora_digitifera_NW_015441254.1_prot_XP_015764044.1_15216	f1d68d001cfd18903b317d7b3f5ee88a	862	Gene3D	G3DSA:2.30.30.140	-	64	133	1.0E-25	T	25-11-2020
Acropora_digitifera_NW_015441254.1_prot_XP_015764044.1_15216	f1d68d001cfd18903b317d7b3f5ee88a	862	ProSiteProfiles	PS50304	Tudor domain profile.	78	137	13.505	T	25-11-2020	IPR002999	Tudor domain	
Acropora_digitifera_NW_015441254.1_prot_XP_015764044.1_15216	f1d68d001cfd18903b317d7b3f5ee88a	862	Gene3D	G3DSA:1.10.510.10	Transferase(Phosphotransferase) domain 1	711	824	8.5E-7	T	25-11-2020
Acropora_digitifera_NW_015441254.1_prot_XP_015764044.1_15216	f1d68d001cfd18903b317d7b3f5ee88a	862	Coils	Coil	Coil	237	257	-	T	25-11-2020
Acropora_digitifera_NW_015441254.1_prot_XP_015764044.1_15216	f1d68d001cfd18903b317d7b3f5ee88a	862	CDD	cd00180	PKc	697	795	9.84876E-7	T	25-11-2020
Acropora_digitifera_NW_015441254.1_prot_XP_015764044.1_15216	f1d68d001cfd18903b317d7b3f5ee88a	862	SUPERFAMILY	SSF63748	Tudor/PWWP/MBT	58	149	6.62E-18	T	25-11-2020
Acropora_digitifera_NW_015441254.1_prot_XP_015764044.1_15216	f1d68d001cfd18903b317d7b3f5ee88a	862	PANTHER	PTHR12302:SF6	SERINE/THREONINE-PROTEIN KINASE 31	233	662	1.3E-61	T	25-11-2020
Actinia_tenebrosa_NW_022261273.1_prot_XP_031562659.1_16011	c0fccb6edbd49062e4b4b7a37d6bfee2	1005	SMART	SM00333	TUDOR_7	130	189	0.0029	T	26-11-2020	IPR002999	Tudor domain	
Actinia_tenebrosa_NW_022261273.1_prot_XP_031562659.1_16011	c0fccb6edbd49062e4b4b7a37d6bfee2	1005	Gene3D	G3DSA:2.30.30.140	-	117	186	4.1E-26	T	26-11-2020
Actinia_tenebrosa_NW_022261273.1_prot_XP_031562659.1_16011	c0fccb6edbd49062e4b4b7a37d6bfee2	1005	SUPERFAMILY	SSF56112	Protein kinase-like (PK-like)	777	939	3.37E-11	T	26-11-2020	IPR011009	Protein kinase-like domain superfamily	
Actinia_tenebrosa_NW_022261273.1_prot_XP_031562659.1_16011	c0fccb6edbd49062e4b4b7a37d6bfee2	1005	Gene3D	G3DSA:2.40.50.90	-	87	267	4.1E-26	T	26-11-2020	IPR035437	SNase-like, OB-fold superfamily	
Actinia_tenebrosa_NW_022261273.1_prot_XP_031562659.1_16011	c0fccb6edbd49062e4b4b7a37d6bfee2	1005	Gene3D	G3DSA:1.10.510.10	Transferase(Phosphotransferase) domain 1	793	994	5.3E-8	T	26-11-2020
Actinia_tenebrosa_NW_022261273.1_prot_XP_031562659.1_16011	c0fccb6edbd49062e4b4b7a37d6bfee2	1005	PANTHER	PTHR12302:SF6	SERINE/THREONINE-PROTEIN KINASE 31	317	989	3.6E-62	T	26-11-2020
Actinia_tenebrosa_NW_022261273.1_prot_XP_031562659.1_16011	c0fccb6edbd49062e4b4b7a37d6bfee2	1005	PANTHER	PTHR12302:SF6	SERINE/THREONINE-PROTEIN KINASE 31	76	268	3.6E-62	T	26-11-2020
